gmDate,seasonYR,teamAbbr,teamLoc,teamRslt,teamDayOff,teamTO,teamPF,teamFGA,teamFGM,teamFTA,teamFTM,teamORB,teamDRB,teamEFG%,teamTREB%,teamTO%,teamFT%
2017-11-07,2017,LAC,0,0,2,18,19,82,42,17,12,10,29,57.93,50.0,16.7473,70.59
2017-11-07,2017,SA,1,1,2,13,21,84,45,19,15,11,28,62.5,50.0,12.3386,78.95
2017-11-07,2017,BKN,0,0,1,25,16,89,38,22,17,8,39,48.88,50.0,20.2135,77.27
2017-11-07,2017,DEN,1,1,3,19,21,93,44,20,15,9,38,52.15,50.0,15.7285,75.0
2017-11-07,2017,PHI,0,1,4,22,34,81,34,30,24,8,48,49.38,55.4455,18.9329,80.0
2017-11-07,2017,UTA,1,0,2,12,23,99,30,35,28,14,31,34.85,44.5545,9.4937,80.0
2017-11-07,2017,MEM,0,1,2,15,21,73,35,25,21,5,29,52.74,44.7368,15.1515,84.0
2017-11-07,2017,POR,1,0,2,16,18,81,36,20,19,10,32,48.15,55.2632,15.1229,95.0
2017-11-07,2017,OKC,0,0,2,17,17,86,29,23,18,9,35,39.53,48.3516,15.0283,78.26
2017-11-07,2017,SAC,1,1,3,23,24,79,37,12,11,5,42,52.53,51.6484,21.4392,91.67
2017-11-08,2017,IND,0,0,1,15,24,88,38,18,14,7,31,47.16,43.1818,13.5233,77.78
2017-11-08,2017,DET,1,1,4,18,22,83,43,25,16,8,42,59.04,56.8182,16.0714,64.0
2017-11-08,2017,NY,0,0,0,23,21,80,42,13,10,12,30,55.63,59.1549,21.1553,76.92
2017-11-08,2017,ORL,1,1,3,13,15,80,43,22,13,6,23,61.88,40.8451,12.6607,59.09
2017-11-08,2017,LAL,0,0,2,21,30,85,37,23,17,12,36,46.47,50.0,18.0847,73.91
2017-11-08,2017,BOS,1,1,2,14,20,98,38,31,24,16,32,42.35,50.0,11.1429,77.42
2017-11-08,2017,MIA,0,1,1,15,25,81,43,35,28,11,42,60.49,60.9195,13.465,80.0
2017-11-08,2017,PHO,1,0,2,11,29,88,40,30,23,6,28,52.27,39.0805,9.8039,76.67
2017-11-08,2017,MIN,0,0,3,14,14,92,38,27,20,9,32,44.02,47.6744,11.8765,74.07
2017-11-08,2017,GS,1,1,2,19,23,85,48,18,14,3,42,65.29,52.3256,16.9764,77.78
2017-11-09,2017,LAL,0,0,0,19,19,86,31,41,30,17,29,37.79,50.5495,15.4421,73.17
2017-11-09,2017,WAS,1,1,2,22,31,83,43,20,18,7,38,56.02,49.4505,19.3322,90.0
2017-11-09,2017,NO,0,0,2,14,20,82,44,25,17,4,34,61.59,44.18600000000001,13.0841,68.0
2017-11-09,2017,TOR,1,1,2,12,24,98,45,23,16,10,38,54.08,55.81399999999999,9.99,69.57
2017-11-09,2017,CLE,0,0,2,19,30,81,45,14,11,4,22,62.96,36.6197,17.8975,78.57
2017-11-09,2017,HOU,1,1,4,22,27,77,36,36,29,17,28,57.14,63.3803,19.1571,80.56
2017-11-09,2017,PHI,0,0,2,17,28,87,37,27,19,13,43,51.15,55.4455,14.6703,70.37
2017-11-09,2017,SAC,1,1,2,9,19,93,40,28,17,8,37,49.46,44.5545,7.8726,60.71
2017-11-09,2017,OKC,0,0,2,18,23,90,38,14,7,18,26,48.33,49.4382,15.7673,50.0
2017-11-09,2017,DEN,1,1,2,20,15,82,38,22,17,14,31,51.83,50.5618,17.9083,77.27
2017-11-10,2017,ATL,0,0,3,16,21,89,44,11,8,11,34,53.93,46.875,14.5666,72.73
2017-11-10,2017,DET,1,1,2,17,18,89,39,27,21,20,31,50.56,53.125,14.4214,77.78
2017-11-10,2017,CHA,0,0,3,14,21,80,31,33,19,7,40,42.5,48.9583,12.9008,57.58
2017-11-10,2017,BOS,1,1,1,13,26,84,30,25,21,9,40,41.07,51.0417,12.037,84.0
2017-11-10,2017,IND,0,1,2,18,17,84,43,12,7,7,44,58.33,54.2553,16.7785,58.33
2017-11-10,2017,CHI,1,0,3,12,13,93,37,9,6,11,32,43.55,45.7447,11.0132,66.67
2017-11-10,2017,LAC,0,0,3,19,30,84,39,30,21,16,30,53.57,53.4884,16.3511,70.0
2017-11-10,2017,OKC,1,1,0,12,29,78,40,40,29,11,29,58.33,46.5116,11.1524,72.5
2017-11-10,2017,ORL,0,1,2,18,20,82,43,43,29,7,37,60.37,52.381,15.1362,67.44
2017-11-10,2017,PHO,1,0,2,15,29,94,44,25,19,12,28,49.47,47.619,12.5,76.0
2017-11-10,2017,MIL,0,1,3,14,13,89,41,14,7,11,36,48.88,52.2222,12.8252,50.0
2017-11-10,2017,SA,1,0,3,18,15,80,34,11,10,9,34,48.13,47.7778,17.5029,90.91
2017-11-10,2017,MIA,0,1,2,21,20,77,30,18,14,7,41,45.45,54.5455,19.8263,77.78
2017-11-10,2017,UTA,1,0,3,18,20,74,25,22,19,4,36,37.16,45.4545,17.7026,86.36
2017-11-10,2017,BKN,0,1,3,10,13,91,39,19,11,11,38,49.45,49.0,9.1441,57.89
2017-11-10,2017,POR,1,0,3,11,17,95,40,11,9,12,39,46.32,51.0,9.9242,81.82
2017-11-11,2017,LAC,0,0,0,12,24,86,35,27,23,8,29,46.51,42.0455,10.921,85.19
2017-11-11,2017,NO,1,1,1,23,19,80,43,24,19,8,43,57.5,57.9545,20.2536,79.17
2017-11-11,2017,ATL,0,0,1,24,23,83,34,17,12,10,22,49.4,43.2432,20.9644,70.59
2017-11-11,2017,WAS,1,1,2,23,22,78,42,28,22,11,31,58.33,56.7568,20.2965,78.57
2017-11-11,2017,MEM,0,0,3,20,20,79,38,18,14,5,36,51.9,47.1264,18.7056,77.78
2017-11-11,2017,HOU,1,1,2,16,19,83,37,28,21,11,35,54.22,52.8736,14.373,75.0
2017-11-11,2017,SAC,0,0,1,13,18,80,30,30,24,11,31,41.88,51.2195,12.2411,80.0
2017-11-11,2017,NY,1,1,3,11,22,90,47,15,12,8,32,58.89,48.7805,10.222999999999999,80.0
2017-11-11,2017,CLE,0,1,2,17,18,81,35,35,29,10,43,50.62,55.7895,14.9912,82.86
2017-11-11,2017,DAL,1,0,4,11,26,92,39,21,16,9,33,47.83,44.2105,9.8004,76.19
2017-11-11,2017,PHI,0,0,1,20,19,94,44,20,14,13,25,53.19,49.3506,16.2866,70.0
2017-11-11,2017,GS,1,1,2,23,23,82,48,26,25,4,35,67.07,50.6494,19.7527,96.15
2017-11-11,2017,LAL,0,0,2,23,22,74,31,37,22,8,41,45.95,53.8462,20.3037,59.46
2017-11-11,2017,MIL,1,1,0,13,27,86,35,26,22,9,33,44.19,46.1538,11.7711,84.62
2017-11-11,2017,CHI,0,0,1,13,15,86,40,13,8,5,23,50.0,38.8889,12.4141,61.54
2017-11-11,2017,SA,1,1,0,14,16,85,51,16,13,8,36,70.59,61.1111,13.2026,81.25
2017-11-11,2017,ORL,0,0,1,12,19,87,41,20,14,8,28,53.45,41.8605,11.1317,70.0
2017-11-11,2017,DEN,1,1,1,13,16,87,46,27,21,13,37,59.77,58.1395,11.6196,77.78
2017-11-11,2017,MIN,0,0,2,11,21,96,39,35,28,19,28,42.71,50.5376,8.9869,80.0
2017-11-11,2017,PHO,1,1,1,18,25,86,46,24,16,7,39,59.3,49.4624,15.7123,66.67
2017-11-11,2017,BKN,0,0,0,17,22,76,35,39,29,10,31,50.66,48.2353,15.4321,74.36
2017-11-11,2017,UTA,1,1,1,16,29,85,41,25,21,12,32,54.71,51.7647,14.2857,84.0
2017-11-12,2017,TOR,0,0,2,17,20,69,32,23,20,6,30,53.62,43.9024,17.6862,86.96
2017-11-12,2017,BOS,1,1,1,15,18,87,35,19,15,15,31,45.98,56.0976,13.5919,78.95
2017-11-12,2017,MIA,0,0,1,9,22,90,39,16,12,7,32,50.56,41.9355,8.4874,75.0
2017-11-12,2017,DET,1,1,1,13,17,87,42,20,14,11,43,56.32,58.0645,11.9485,70.0
2017-11-12,2017,HOU,0,1,0,13,20,90,43,18,15,10,37,57.22,53.4091,11.7202,83.33
2017-11-12,2017,IND,1,0,1,13,15,83,37,21,13,7,34,49.4,46.5909,12.3527,61.9
2017-11-12,2017,DAL,0,0,0,20,20,87,37,18,14,11,30,48.85,52.5641,17.4034,77.78
2017-11-12,2017,OKC,1,1,1,17,23,72,36,33,25,3,34,60.42,47.4359,16.4219,75.76
2017-11-13,2017,SAC,0,0,1,10,15,84,34,18,12,10,24,47.62,40.4762,9.8116,66.67
2017-11-13,2017,WAS,1,1,2,12,21,85,44,12,11,10,40,58.24,59.5238,11.7325,91.67
2017-11-13,2017,CLE,0,1,1,21,21,88,35,22,18,14,34,48.86,49.4845,17.6946,81.82
2017-11-13,2017,NY,1,0,1,17,21,88,38,22,17,13,36,47.73,50.5155,14.8239,77.27
2017-11-13,2017,MEM,0,0,2,15,25,76,37,21,18,8,29,55.92,50.6849,14.9641,85.71
2017-11-13,2017,MIL,1,1,1,10,19,82,40,25,18,10,26,56.1,49.3151,9.7087,72.0
2017-11-13,2017,ATL,0,0,2,16,18,87,40,9,8,10,26,55.75,48.6486,14.9589,88.89
2017-11-13,2017,NO,1,1,2,19,13,75,41,17,11,7,31,63.33,51.3514,18.7229,64.71
2017-11-13,2017,LAL,0,1,2,16,20,92,39,13,8,9,43,50.0,48.5981,14.0696,61.54
2017-11-13,2017,PHO,1,0,2,17,17,95,37,20,12,12,43,42.63,51.4019,14.0728,60.0
2017-11-13,2017,MIN,0,1,2,17,13,71,37,29,25,5,35,59.15,56.338,16.8718,86.21
2017-11-13,2017,UTA,1,0,2,15,23,84,37,11,10,8,23,52.38,43.662,14.4453,90.91
2017-11-13,2017,DEN,0,0,2,20,16,84,30,15,13,12,23,41.07,44.8718,18.0832,86.67
2017-11-13,2017,POR,1,1,3,22,18,73,38,18,16,8,35,56.85,55.1282,21.3758,88.89
2017-11-13,2017,ORL,0,0,2,11,18,88,37,18,16,4,31,47.73,41.1765,10.2881,88.89
2017-11-13,2017,GS,1,1,2,16,21,88,44,16,14,12,38,54.55,58.8235,14.4092,87.5
2017-11-13,2017,PHI,0,1,2,20,26,77,38,35,26,10,41,53.9,60.0,17.7936,74.29
2017-11-13,2017,LAC,1,0,2,15,26,82,36,32,21,9,25,51.22,40.0,13.5038,65.63
2017-11-14,2017,BOS,0,1,2,14,14,86,39,27,22,9,40,50.58,53.2609,12.5134,81.48
2017-11-14,2017,BKN,1,0,2,15,24,89,39,16,10,9,34,51.69,46.7391,13.5086,62.5
2017-11-14,2017,TOR,0,1,2,14,30,79,41,42,33,6,31,60.76,43.5294,12.5583,78.57
2017-11-14,2017,HOU,1,0,2,19,27,79,33,41,35,14,34,49.37,56.4706,16.3737,85.37
2017-11-14,2017,SA,0,1,3,12,16,79,35,27,21,8,39,48.1,54.023,11.6641,77.78
2017-11-14,2017,DAL,1,0,2,15,23,81,33,18,15,5,35,46.91,45.977,14.4342,83.33
2017-11-15,2017,SAC,0,0,2,12,19,88,31,20,12,11,18,38.64,35.3659,11.0294,60.0
2017-11-15,2017,ATL,1,1,1,20,23,79,50,16,10,9,44,73.42,64.6341,18.8608,62.5
2017-11-15,2017,WAS,0,1,2,12,19,78,32,31,29,11,29,46.79,48.7805,11.5785,93.55
2017-11-15,2017,MIA,1,0,3,17,20,78,32,19,16,12,30,49.36,51.2195,16.4474,84.21
2017-11-15,2017,UTA,0,0,1,14,23,79,34,17,16,9,28,53.8,45.122,13.9331,94.12
2017-11-15,2017,NY,1,1,2,11,19,81,38,25,21,12,33,52.47,54.878,10.6796,84.0
2017-11-15,2017,CLE,0,1,2,14,24,97,42,20,18,16,35,50.0,54.8387,11.6861,90.0
2017-11-15,2017,CHA,1,0,5,13,19,86,41,28,19,8,34,51.16,45.1613,11.677999999999999,67.86
2017-11-15,2017,IND,0,1,3,12,17,85,43,20,18,5,31,57.65,45.5696,11.3422,90.0
2017-11-15,2017,MEM,1,0,2,15,19,86,44,22,17,11,32,55.81,54.4304,13.5526,77.27
2017-11-15,2017,DET,0,0,3,18,20,85,30,23,20,17,28,44.12,51.1364,15.9123,86.96
2017-11-15,2017,MIL,1,1,2,15,19,78,38,20,15,11,32,53.85,48.8636,14.7348,75.0
2017-11-15,2017,SA,0,0,0,16,18,79,33,15,13,13,32,46.2,52.3256,15.748,86.67
2017-11-15,2017,MIN,1,1,1,7,16,87,39,16,11,11,30,50.0,47.6744,6.9279,68.75
2017-11-15,2017,TOR,0,1,1,21,20,76,45,20,19,6,31,69.74,53.6232,19.8488,95.0
2017-11-15,2017,NO,1,0,2,14,21,91,46,14,14,10,22,56.04,46.3768,12.5945,100.0
2017-11-15,2017,CHI,0,0,3,17,27,75,26,20,16,6,32,42.0,44.18600000000001,16.8651,80.0
2017-11-15,2017,OKC,1,1,3,14,19,72,26,37,32,11,37,41.67,55.81399999999999,13.6879,86.49
2017-11-15,2017,ORL,0,0,1,15,16,79,37,9,9,7,34,53.8,50.0,15.3124,100.0
2017-11-15,2017,POR,1,1,2,13,10,87,38,13,9,10,31,51.72,50.0,12.2966,69.23
2017-11-15,2017,PHI,0,1,2,16,19,86,42,30,24,8,44,52.91,47.7064,13.8889,80.0
2017-11-15,2017,LAL,1,0,2,9,23,109,42,27,22,22,35,39.91,52.2936,6.9295,81.48
2017-11-16,2017,GS,0,0,2,15,24,82,33,19,12,7,40,46.34,47.4747,14.2369,63.16
2017-11-16,2017,BOS,1,1,2,15,15,79,26,38,33,7,45,37.34,52.5253,13.5477,86.84
2017-11-16,2017,HOU,0,1,2,14,20,90,43,38,35,12,39,59.44,52.0408,11.5971,92.11
2017-11-16,2017,PHO,1,0,3,15,22,104,47,21,12,16,31,50.0,47.9592,11.6968,57.14
2017-11-17,2017,DET,0,0,1,11,18,93,39,10,8,11,32,49.46,45.7447,10.1476,80.0
2017-11-17,2017,IND,1,1,1,10,13,89,39,21,14,13,38,52.25,54.2553,9.2387,66.67
2017-11-17,2017,MIA,0,1,1,15,19,83,34,18,13,10,42,46.99,53.0612,14.1616,72.22
2017-11-17,2017,WAS,1,0,1,12,17,84,32,16,14,7,39,44.05,46.9388,11.645999999999999,87.5
2017-11-17,2017,UTA,0,0,2,16,19,79,39,24,17,10,29,56.96,52.0,15.1573,70.83
2017-11-17,2017,BKN,1,1,3,13,21,84,43,20,15,4,32,61.31,48.0,12.2873,75.0
2017-11-17,2017,LAC,0,0,3,15,26,103,46,14,11,13,42,49.51,51.8868,12.0812,78.57
2017-11-17,2017,CLE,1,1,1,15,20,90,42,29,23,8,43,52.78,48.1132,12.7378,79.31
2017-11-17,2017,NY,0,0,2,10,12,91,30,17,15,14,29,37.91,51.8072,9.2183,88.24
2017-11-17,2017,TOR,1,1,1,12,19,78,44,11,10,3,37,62.18,48.1928,12.6529,90.91
2017-11-17,2017,CHA,0,0,2,13,15,81,42,34,26,5,37,58.02,54.5455,11.931,76.47
2017-11-17,2017,CHI,1,1,2,11,23,91,47,13,12,4,31,60.99,45.4545,10.2117,92.31
2017-11-17,2017,OKC,0,0,2,9,22,89,39,21,14,13,28,48.88,48.2353,8.3924,66.67
2017-11-17,2017,SA,1,1,2,13,18,77,34,28,22,12,32,53.25,51.7647,12.7052,78.57
2017-11-17,2017,MIN,0,1,2,10,18,84,39,23,20,11,37,54.17,53.9326,9.6043,86.96
2017-11-17,2017,DAL,1,0,3,11,20,86,32,17,15,11,30,41.86,46.0674,10.5283,88.24
2017-11-17,2017,POR,0,0,2,18,20,81,30,16,15,11,33,41.36,50.0,16.9747,93.75
2017-11-17,2017,SAC,1,1,2,13,22,85,36,15,10,12,32,44.71,50.0,12.4283,66.67
2017-11-17,2017,NO,0,0,2,13,19,91,48,10,6,8,21,59.34,37.6623,11.9926,60.0
2017-11-17,2017,DEN,1,1,4,15,15,89,56,21,16,13,35,73.03,62.3377,13.2462,76.19
2017-11-17,2017,PHO,0,1,1,15,22,102,48,19,13,9,35,53.43,47.3118,11.9655,68.42
2017-11-17,2017,LAL,1,0,2,19,20,91,45,24,16,9,40,53.3,52.6882,15.7598,66.67
2017-11-18,2017,LAC,0,0,0,14,22,83,33,19,13,7,37,44.58,47.3118,13.2878,68.42
2017-11-18,2017,CHA,1,1,0,8,16,87,34,29,23,8,41,45.4,52.6882,7.4239,79.31
2017-11-18,2017,UTA,0,1,0,11,19,98,47,18,17,14,40,55.1,54.0,9.4081,94.44
2017-11-18,2017,ORL,1,0,2,16,20,81,31,23,15,11,35,43.21,46.0,14.9365,65.22
2017-11-18,2017,BOS,0,1,1,16,22,82,39,20,16,9,32,57.32,53.9474,14.9813,80.0
2017-11-18,2017,ATL,1,0,3,14,19,78,37,20,16,6,29,53.21,46.0526,13.8889,80.0
2017-11-18,2017,GS,0,1,1,13,18,92,50,20,17,12,37,58.15,55.6818,11.4236,85.0
2017-11-18,2017,PHI,1,0,2,12,22,96,47,16,12,10,29,54.17,44.3182,10.4312,75.0
2017-11-18,2017,HOU,0,1,1,16,24,78,35,21,17,9,36,56.41,48.3871,15.4979,80.95
2017-11-18,2017,MEM,1,0,3,13,18,86,31,19,14,15,33,40.12,51.6129,12.1088,73.68
2017-11-18,2017,MIL,0,0,3,13,25,74,28,31,17,8,30,41.89,43.6782,12.9173,54.84
2017-11-18,2017,DAL,1,1,1,18,26,79,38,19,16,7,42,60.13,56.3218,17.0843,84.21
2017-11-18,2017,SAC,0,0,1,11,24,89,34,18,14,9,27,42.7,45.0,10.1927,77.78
2017-11-18,2017,POR,1,1,1,19,22,70,38,21,16,5,39,61.43,55.0,19.3404,76.19
2017-11-19,2017,IND,0,1,1,14,14,85,51,8,7,9,33,66.47,54.5455,13.6559,87.5
2017-11-19,2017,MIA,1,0,3,17,11,83,35,14,12,10,25,50.0,45.4545,16.0136,85.71
2017-11-19,2017,GS,0,1,0,15,27,90,46,23,16,6,51,56.67,52.2936,13.0299,69.57
2017-11-19,2017,BKN,1,0,1,13,21,95,34,39,27,13,39,44.21,47.7064,10.3867,69.23
2017-11-19,2017,WAS,0,0,3,14,12,81,34,21,12,8,35,48.77,47.2527,13.4305,57.14
2017-11-19,2017,TOR,1,1,1,8,19,90,40,14,10,11,37,50.0,52.7473,7.6805,71.43
2017-11-19,2017,DET,0,1,2,19,21,83,39,20,14,11,26,51.81,49.3333,17.148,70.0
2017-11-19,2017,MIN,1,0,1,21,20,78,40,18,12,6,32,54.49,50.6667,19.6409,66.67
2017-11-19,2017,CHI,0,0,2,13,21,101,42,14,9,12,35,47.52,49.4737,10.8189,64.29
2017-11-19,2017,PHO,1,1,1,11,16,89,45,22,16,9,39,54.49,50.5263,10.0292,72.73
2017-11-19,2017,DEN,0,0,1,21,15,84,36,35,24,17,30,50.6,50.5376,17.4419,68.57
2017-11-19,2017,LAL,1,1,1,15,27,100,53,16,9,13,33,59.0,49.4624,12.2911,56.25
2017-11-20,2017,MIN,0,0,1,11,21,90,37,26,22,10,28,44.44,42.2222,9.783,84.62
2017-11-20,2017,CHA,1,1,2,17,18,85,42,29,23,11,41,55.88,57.7778,14.8135,79.31
2017-11-20,2017,CLE,0,1,2,11,14,80,42,17,16,7,35,62.5,55.2632,11.1698,94.12
2017-11-20,2017,DET,1,0,1,14,19,77,34,13,7,7,27,52.6,44.7368,14.4748,53.85
2017-11-20,2017,IND,0,1,1,13,25,89,37,29,23,8,40,46.07,48.9796,11.328,79.31
2017-11-20,2017,ORL,1,0,2,22,20,84,35,23,14,11,39,49.4,51.0204,18.9459,60.87
2017-11-20,2017,UTA,0,0,2,14,19,85,30,19,17,7,27,40.59,38.2022,13.0402,89.47
2017-11-20,2017,PHI,1,1,1,20,18,85,44,22,15,9,46,54.12,61.7978,17.4398,68.18
2017-11-20,2017,LAC,0,0,2,22,23,80,30,21,15,10,26,43.75,41.3793,19.7771,71.43
2017-11-20,2017,NY,1,1,3,22,26,81,35,25,24,14,37,51.23,58.6207,19.2982,96.0
2017-11-20,2017,POR,0,1,1,17,23,83,33,32,28,15,45,43.37,63.1579,14.9018,87.5
2017-11-20,2017,MEM,1,0,2,8,26,86,33,23,18,5,30,43.02,36.8421,7.6834,78.26
2017-11-20,2017,WAS,0,1,1,18,18,74,39,17,12,8,38,58.78,58.2278,18.0941,70.59
2017-11-20,2017,MIL,1,0,1,10,19,79,35,19,14,6,27,46.84,41.7722,10.2712,73.68
2017-11-20,2017,OKC,0,0,3,14,25,89,38,26,20,9,31,48.88,44.9438,12.2335,76.92
2017-11-20,2017,NO,1,1,2,19,22,80,41,32,25,7,42,55.63,55.0562,16.8023,78.13
2017-11-20,2017,BOS,0,1,2,17,24,84,38,26,21,5,48,52.98,54.0816,15.1192,80.77
2017-11-20,2017,DAL,1,0,1,11,22,96,39,20,17,8,37,44.27,45.9184,9.4991,85.0
2017-11-20,2017,ATL,0,0,2,15,15,85,37,8,3,9,29,48.24,42.2222,14.49,37.5
2017-11-20,2017,SA,1,1,3,18,17,89,40,6,6,14,38,50.56,57.7778,16.4174,100.0
2017-11-20,2017,DEN,0,1,1,14,13,86,42,20,15,14,35,57.56,59.0361,12.8676,75.0
2017-11-20,2017,SAC,1,0,2,14,19,86,41,9,8,5,29,52.33,40.9639,13.4667,88.89
2017-11-21,2017,CHI,0,0,2,14,19,94,36,16,11,15,39,44.15,50.4673,12.1697,68.75
2017-11-21,2017,LAL,1,1,2,14,16,90,36,25,18,12,41,47.22,49.5327,12.1739,72.0
2017-11-22,2017,WAS,0,0,1,13,29,99,48,22,17,9,34,54.04,47.2527,10.6838,77.27
2017-11-22,2017,CHA,1,1,2,12,20,91,43,40,33,14,34,52.75,52.7473,9.9502,82.5
2017-11-22,2017,BKN,0,0,3,19,21,81,42,16,11,8,34,60.49,56.0,17.7504,68.75
2017-11-22,2017,CLE,1,1,2,10,19,83,43,27,19,4,29,60.24,44.0,9.5347,70.37
2017-11-22,2017,POR,0,0,1,17,17,89,30,24,14,11,37,37.64,45.7143,14.5848,58.33
2017-11-22,2017,PHI,1,1,2,18,21,90,39,17,12,11,46,49.44,54.2857,15.5871,70.59
2017-11-22,2017,LAC,0,1,2,17,15,76,44,19,13,6,27,67.76,47.8261,16.7719,68.42
2017-11-22,2017,ATL,1,0,1,15,20,83,40,15,13,9,27,54.22,52.1739,14.3403,86.67
2017-11-22,2017,BOS,0,0,1,11,19,84,35,27,19,7,30,47.02,43.5294,10.2919,70.37
2017-11-22,2017,MIA,1,1,3,16,22,81,40,16,14,7,41,55.56,56.4706,15.3787,87.5
2017-11-22,2017,TOR,0,0,3,15,23,87,37,18,12,12,30,50.57,47.191,13.6463,66.67
2017-11-22,2017,NY,1,1,2,12,19,93,43,17,14,13,34,50.54,52.809,10.6686,82.35
2017-11-22,2017,DEN,0,0,1,21,14,87,35,23,15,15,28,45.98,48.3146,17.7785,65.22
2017-11-22,2017,HOU,1,1,4,18,22,82,45,23,17,8,38,65.85,51.6854,16.3458,73.91
2017-11-22,2017,DAL,0,1,1,8,14,91,39,16,8,4,36,47.8,43.4783,7.5443,50.0
2017-11-22,2017,MEM,1,0,2,17,25,81,37,14,13,6,46,50.0,56.5217,16.320999999999998,92.86
2017-11-22,2017,ORL,0,0,2,15,31,91,46,22,14,7,37,57.14,51.1628,12.9668,63.64
2017-11-22,2017,MIN,1,1,2,8,17,87,40,45,36,10,32,50.57,48.8372,6.9686,80.0
2017-11-22,2017,SA,0,0,1,16,23,88,35,15,14,8,31,43.18,46.4286,14.4665,93.33
2017-11-22,2017,NO,1,1,2,16,18,81,39,24,22,7,38,52.47,53.5714,14.8754,91.67
2017-11-22,2017,GS,0,0,3,22,20,80,33,18,15,7,32,47.5,43.8202,20.0146,83.33
2017-11-22,2017,OKC,1,1,2,17,21,90,41,26,18,13,37,50.0,56.1798,14.3533,69.23
2017-11-22,2017,MIL,0,1,2,15,30,97,42,31,21,13,29,47.42,41.1765,11.9389,67.74
2017-11-22,2017,PHO,1,0,3,29,26,93,37,33,26,22,38,43.55,58.8235,21.2423,78.79
2017-11-22,2017,CHI,0,0,0,16,21,78,29,20,17,8,35,40.38,48.8636,15.5642,85.0
2017-11-22,2017,UTA,1,1,2,7,15,86,40,19,16,8,37,54.65,51.1364,6.9061,84.21
2017-11-22,2017,LAL,0,0,1,17,19,78,39,15,9,4,28,59.62,42.1053,16.7323,60.0
2017-11-22,2017,SAC,1,1,2,17,20,85,47,14,9,10,34,61.18,57.8947,15.7175,64.29
2017-11-24,2017,NY,0,0,2,20,19,79,40,14,12,5,33,58.23,48.7179,19.0186,85.71
2017-11-24,2017,ATL,1,1,2,10,16,99,47,12,9,13,27,54.04,51.2821,8.7504,75.0
2017-11-24,2017,ORL,0,0,1,12,16,95,41,19,12,16,35,47.89,52.5773,10.4022,63.16
2017-11-24,2017,BOS,1,1,2,9,20,91,42,25,17,13,33,55.49,47.4227,8.1081,68.0
2017-11-24,2017,CHA,0,0,2,9,17,94,36,27,16,15,40,44.15,55.0,7.8343,59.26
2017-11-24,2017,CLE,1,1,2,12,24,83,38,15,11,3,42,53.61,45.0,11.811,73.33
2017-11-24,2017,TOR,0,0,2,20,20,81,40,20,15,7,35,54.94,50.6024,18.2149,75.0
2017-11-24,2017,IND,1,1,4,16,18,83,38,27,20,10,31,52.41,49.3976,14.43,74.07
2017-11-24,2017,MIA,0,1,2,14,24,80,38,16,14,9,33,59.38,48.8372,13.8559,87.5
2017-11-24,2017,MIN,1,0,2,10,16,84,37,26,16,13,31,48.21,51.1628,9.4841,61.54
2017-11-24,2017,DET,0,1,4,21,17,84,39,9,7,8,35,54.76,48.8636,19.2731,77.78
2017-11-24,2017,OKC,1,0,2,15,12,98,42,8,6,13,32,46.94,51.1364,12.8733,75.0
2017-11-24,2017,MEM,0,0,2,18,21,73,36,16,11,3,20,55.48,31.5068,18.3599,68.75
2017-11-24,2017,DEN,1,1,2,21,18,79,40,26,15,15,35,56.33,68.4932,18.8442,57.69
2017-11-24,2017,NO,0,1,2,16,18,91,45,22,16,13,36,54.4,50.5155,13.7127,72.73
2017-11-24,2017,PHO,1,0,2,17,18,94,37,18,15,15,33,40.43,49.4845,14.2953,83.33
2017-11-24,2017,POR,0,1,2,7,16,96,48,35,25,12,33,53.13,48.913000000000004,5.9122,71.43
2017-11-24,2017,BKN,1,0,2,9,22,100,50,21,15,13,34,55.0,51.086999999999996,7.6116,71.43
2017-11-24,2017,CHI,0,0,2,15,17,99,35,15,11,13,27,41.92,44.9438,12.4378,73.33
2017-11-24,2017,GS,1,1,2,11,15,91,53,21,21,6,43,67.03,55.0562,9.8885,100.0
2017-11-25,2017,SA,0,1,2,11,19,80,39,25,22,7,37,52.5,51.1628,10.7843,88.0
2017-11-25,2017,CHA,1,0,0,14,19,84,31,26,20,14,28,39.29,48.8372,12.7924,76.92
2017-11-25,2017,ORL,0,0,0,10,17,86,39,31,21,7,34,52.33,43.617,9.1208,67.74
2017-11-25,2017,PHI,1,1,3,11,22,95,48,20,18,11,42,58.95,56.383,9.5819,90.0
2017-11-25,2017,POR,0,1,0,16,16,80,41,22,17,6,35,56.88,52.5641,15.14,77.27
2017-11-25,2017,WAS,1,0,3,11,17,89,41,16,15,7,30,50.56,47.4359,10.2765,93.75
2017-11-25,2017,TOR,0,1,0,16,22,84,46,9,7,11,35,62.5,58.9744,15.3905,77.78
2017-11-25,2017,ATL,1,0,1,19,15,75,26,23,20,7,25,38.67,41.0256,18.2482,86.96
2017-11-25,2017,NY,0,0,1,18,20,85,42,19,14,6,34,51.76,48.7805,16.1638,73.68
2017-11-25,2017,HOU,1,1,3,8,15,94,41,22,17,9,33,53.19,51.2195,7.1633,77.27
2017-11-25,2017,BOS,0,1,1,15,13,80,45,9,8,4,26,62.5,45.4545,15.1576,88.89
2017-11-25,2017,IND,1,0,1,20,14,78,38,15,15,10,26,53.21,54.5455,19.1205,100.0
