gmDate,teamAbbr,ptsFor,ptsAgnst
2015-11-16,DET,966,972
2015-11-16,GS,1255,1076
2015-11-16,HOU,1014,1083
2015-11-16,IND,965,961
2015-11-16,LAC,1051,1042
2015-11-16,LAL,992,1041
2015-11-16,MEM,1027,1112
2015-11-16,MIA,869,812
2015-11-16,MIL,977,1014
2015-11-16,MIN,1031,1045
2015-11-16,NO,1002,1094
2015-11-16,NY,1084,1084
2015-11-16,OKC,1105,1041
2015-11-16,ORL,1110,1113
2015-11-16,PHI,911,1046
2015-11-16,PHO,938,901
2015-11-16,POR,1125,1142
2015-11-16,SA,921,826
2015-11-16,SAC,1142,1187
2015-11-16,TOR,1122,1068
2015-11-16,UTA,955,918
2015-11-16,WAS,824,872
2015-11-17,ATL,1233,1204
2015-11-17,BKN,947,1036
2015-11-17,BOS,1025,959
2015-11-17,CHA,1014,992
2015-11-17,CHI,1009,990
2015-11-17,CLE,1028,956
2015-11-17,DAL,1109,1094
2015-11-17,DEN,983,1030
2015-11-17,DET,966,972
2015-11-17,GS,1255,1076
2015-11-17,HOU,1109,1194
2015-11-17,IND,1060,1057
2015-11-17,LAC,1051,1042
2015-11-17,LAL,1093,1161
2015-11-17,MEM,1149,1226
2015-11-17,MIA,869,812
2015-11-17,MIL,977,1014
2015-11-17,MIN,1031,1045
2015-11-17,NO,1002,1094
2015-11-17,NY,1084,1084
2015-11-17,OKC,1219,1163
2015-11-17,ORL,1110,1113
2015-11-17,PHI,997,1138
2015-11-17,PHO,1058,1002
2015-11-17,POR,1205,1235
2015-11-17,SA,1014,906
2015-11-17,SAC,1142,1187
2015-11-17,TOR,1122,1068
2015-11-17,UTA,955,918
2015-11-17,WAS,824,872
2015-11-18,ATL,1321,1294
2015-11-18,BKN,1037,1124
2015-11-18,BOS,1025,959
2015-11-18,CHA,1108,1094
2015-11-18,CHI,1009,990
2015-11-18,CLE,1127,1060
2015-11-18,DAL,1109,1094
2015-11-18,DEN,1098,1128
2015-11-18,DET,1070,1071
2015-11-18,GS,1370,1186
2015-11-18,HOU,1109,1194
2015-11-18,IND,1060,1057
2015-11-18,LAC,1051,1042
2015-11-18,LAL,1093,1161
2015-11-18,MEM,1149,1226
2015-11-18,MIA,960,915
2015-11-18,MIL,1063,1129
2015-11-18,MIN,1134,1136
2015-11-18,NO,1100,1209
2015-11-18,NY,1186,1178
2015-11-18,OKC,1219,1163
2015-11-18,ORL,1110,1113
2015-11-18,PHI,997,1138
2015-11-18,PHO,1058,1002
2015-11-18,POR,1205,1235
2015-11-18,SA,1014,906
2015-11-18,SAC,1142,1187
2015-11-18,TOR,1232,1183
2015-11-18,UTA,955,918
2015-11-18,WAS,939,958
2015-11-19,ATL,1424,1391
2015-11-19,BKN,1148,1240
2015-11-19,BOS,1127,1065
2015-11-19,CHA,1224,1205
2015-11-19,CHI,1112,1087
2015-11-19,CLE,1127,1060
2015-11-19,DAL,1215,1196
2015-11-19,DEN,1196,1237
2015-11-19,DET,1070,1071
2015-11-19,GS,1370,1186
2015-11-19,HOU,1217,1297
2015-11-19,IND,1172,1142
2015-11-19,LAC,1051,1042
2015-11-19,LAL,1093,1161
2015-11-19,MEM,1149,1226
2015-11-19,MIA,960,915
2015-11-19,MIL,1063,1129
2015-11-19,MIN,1235,1240
2015-11-19,NO,1203,1319
2015-11-19,NY,1186,1178
2015-11-19,OKC,1329,1266
2015-11-19,ORL,1214,1214
2015-11-19,PHI,1082,1250
2015-11-19,PHO,1155,1105
2015-11-19,POR,1308,1343
2015-11-19,SA,1123,1004
2015-11-19,SAC,1239,1290
2015-11-19,TOR,1321,1276
2015-11-19,UTA,1048,1007
2015-11-19,WAS,939,958
2015-11-20,ATL,1424,1391
2015-11-20,BKN,1148,1240
2015-11-20,BOS,1127,1065
2015-11-20,CHA,1224,1205
2015-11-20,CHI,1112,1087
2015-11-20,CLE,1242,1160
2015-11-20,DAL,1215,1196
2015-11-20,DEN,1196,1237
2015-11-20,DET,1070,1071
2015-11-20,GS,1494,1303
2015-11-20,HOU,1217,1297
2015-11-20,IND,1172,1142
2015-11-20,LAC,1168,1166
2015-11-20,LAL,1093,1161
2015-11-20,MEM,1149,1226
2015-11-20,MIA,1076,1024
2015-11-20,MIL,1163,1244
2015-11-20,MIN,1235,1240
2015-11-20,NO,1203,1319
2015-11-20,NY,1186,1178
2015-11-20,OKC,1329,1266
2015-11-20,ORL,1214,1214
2015-11-20,PHI,1082,1250
2015-11-20,PHO,1155,1105
2015-11-20,POR,1308,1343
2015-11-20,SA,1123,1004
2015-11-20,SAC,1348,1406
2015-11-20,TOR,1321,1276
2015-11-20,UTA,1048,1007
2015-11-20,WAS,939,958
2015-11-21,ATL,1424,1391
2015-11-21,BKN,1243,1360
2015-11-21,BOS,1247,1160
2015-11-21,CHA,1337,1293
2015-11-21,CHI,1206,1193
2015-11-21,CLE,1242,1160
2015-11-21,DAL,1317,1289
2015-11-21,DEN,1303,1351
2015-11-21,DET,1166,1157
2015-11-21,GS,1600,1397
2015-11-21,HOU,1301,1393
2015-11-21,IND,1172,1142
2015-11-21,LAC,1259,1268
2015-11-21,LAL,1184,1263
2015-11-21,MEM,1245,1310
2015-11-21,MIA,1076,1024
2015-11-21,MIL,1163,1244
2015-11-21,MIN,1321,1336
2015-11-21,NO,1307,1409
2015-11-21,NY,1279,1268
2015-11-21,OKC,1419,1359
2015-11-21,ORL,1214,1214
2015-11-21,PHI,1170,1363
2015-11-21,PHO,1269,1212
2015-11-21,POR,1410,1434
2015-11-21,SA,1213,1108
2015-11-21,SAC,1348,1406
2015-11-21,TOR,1423,1367
2015-11-21,UTA,1141,1109
2015-11-21,WAS,939,958
2015-11-22,ATL,1521,1500
2015-11-22,BKN,1243,1360
2015-11-22,BOS,1247,1160
2015-11-22,CHA,1337,1293
2015-11-22,CHI,1206,1193
2015-11-22,CLE,1351,1257
2015-11-22,DAL,1317,1289
2015-11-22,DEN,1303,1351
2015-11-22,DET,1261,1254
2015-11-22,GS,1600,1397
2015-11-22,HOU,1403,1500
2015-11-22,IND,1295,1228
2015-11-22,LAC,1259,1268
2015-11-22,LAL,1184,1263
2015-11-22,MEM,1327,1402
2015-11-22,MIA,1172,1115
2015-11-22,MIL,1249,1367
2015-11-22,MIN,1321,1336
2015-11-22,NO,1307,1409
2015-11-22,NY,1386,1370
2015-11-22,OKC,1419,1359
2015-11-22,ORL,1305,1311
2015-11-22,PHI,1261,1459
2015-11-22,PHO,1269,1212
2015-11-22,POR,1410,1434
2015-11-22,SA,1305,1190
2015-11-22,SAC,1445,1497
2015-11-22,TOR,1423,1367
2015-11-22,UTA,1141,1109
2015-11-22,WAS,1036,1053
2015-11-23,ATL,1521,1500
2015-11-23,BKN,1354,1461
2015-11-23,BOS,1348,1271
2015-11-23,CHA,1337,1293
2015-11-23,CHI,1206,1193
2015-11-23,CLE,1351,1257
2015-11-23,DAL,1431,1406
2015-11-23,DEN,1408,1469
2015-11-23,DET,1261,1254
2015-11-23,GS,1718,1502
2015-11-23,HOU,1403,1500
2015-11-23,IND,1295,1228
2015-11-23,LAC,1339,1359
2015-11-23,LAL,1277,1370
2015-11-23,MEM,1327,1402
2015-11-23,MIA,1172,1115
2015-11-23,MIL,1249,1367
2015-11-23,MIN,1321,1336
2015-11-23,NO,1429,1525
2015-11-23,NY,1386,1370
2015-11-23,OKC,1536,1473
2015-11-23,ORL,1305,1311
2015-11-23,PHI,1261,1459
2015-11-23,PHO,1385,1334
2015-11-23,POR,1517,1527
2015-11-23,SA,1305,1190
2015-11-23,SAC,1445,1497
2015-11-23,TOR,1514,1447
2015-11-23,UTA,1141,1109
2015-11-23,WAS,1036,1053
2015-11-24,ATL,1521,1500
2015-11-24,BKN,1354,1461
2015-11-24,BOS,1348,1271
2015-11-24,CHA,1464,1415
2015-11-24,CHI,1206,1193
2015-11-24,CLE,1468,1360
2015-11-24,DAL,1431,1406
2015-11-24,DEN,1408,1469
2015-11-24,DET,1349,1363
2015-11-24,GS,1718,1502
2015-11-24,HOU,1403,1500
2015-11-24,IND,1295,1228
2015-11-24,LAC,1339,1359
2015-11-24,LAL,1277,1370
2015-11-24,MEM,1327,1402
2015-11-24,MIA,1267,1193
2015-11-24,MIL,1358,1455
2015-11-24,MIN,1421,1431
2015-11-24,NO,1429,1525
2015-11-24,NY,1464,1465
2015-11-24,OKC,1647,1562
2015-11-24,ORL,1408,1428
2015-11-24,PHI,1356,1559
2015-11-24,PHO,1469,1432
2015-11-24,POR,1517,1527
2015-11-24,SA,1403,1274
2015-11-24,SAC,1567,1624
2015-11-24,TOR,1514,1447
2015-11-24,UTA,1230,1220
2015-11-24,WAS,1036,1053
2015-11-25,ATL,1642,1597
2015-11-25,BKN,1354,1461
2015-11-25,BOS,1445,1392
2015-11-25,CHA,1464,1415
2015-11-25,CHI,1299,1281
2015-11-25,CLE,1468,1360
2015-11-25,DAL,1527,1516
2015-11-25,DEN,1502,1580
2015-11-25,DET,1349,1363
2015-11-25,GS,1829,1579
2015-11-25,HOU,1403,1500
2015-11-25,IND,1418,1334
2015-11-25,LAC,1450,1453
2015-11-25,LAL,1354,1481
2015-11-25,MEM,1437,1498
2015-11-25,MIA,1267,1193
2015-11-25,MIL,1358,1455
2015-11-25,MIN,1421,1431
2015-11-25,NO,1429,1525
2015-11-25,NY,1464,1465
2015-11-25,OKC,1647,1562
2015-11-25,ORL,1408,1428
2015-11-25,PHI,1356,1559
2015-11-25,PHO,1469,1432
2015-11-25,POR,1605,1620
2015-11-25,SA,1403,1274
2015-11-25,SAC,1567,1624
2015-11-25,TOR,1514,1447
2015-11-25,UTA,1230,1220
2015-11-25,WAS,1142,1176
2015-11-26,ATL,1737,1696
2015-11-26,BKN,1453,1571
2015-11-26,BOS,1529,1472
2015-11-26,CHA,1565,1502
2015-11-26,CHI,1299,1281
2015-11-26,CLE,1567,1463
2015-11-26,DAL,1610,1604
2015-11-26,DEN,1502,1580
2015-11-26,DET,1453,1444
2015-11-26,GS,1829,1579
2015-11-26,HOU,1496,1602
2015-11-26,IND,1418,1334
2015-11-26,LAC,1541,1555
2015-11-26,LAL,1354,1481
2015-11-26,MEM,1539,1591
2015-11-26,MIA,1348,1297
2015-11-26,MIL,1476,1584
2015-11-26,MIN,1520,1526
2015-11-26,NO,1549,1639
2015-11-26,NY,1555,1565
2015-11-26,OKC,1757,1661
2015-11-26,ORL,1508,1519
2015-11-26,PHI,1436,1643
2015-11-26,PHO,1583,1552
2015-11-26,POR,1605,1620
2015-11-26,SA,1491,1357
2015-11-26,SAC,1696,1742
2015-11-26,TOR,1617,1546
2015-11-26,UTA,1332,1311
2015-11-26,WAS,1229,1277
2015-11-27,ATL,1737,1696
2015-11-27,BKN,1453,1571
2015-11-27,BOS,1529,1472
2015-11-27,CHA,1565,1502
2015-11-27,CHI,1299,1281
2015-11-27,CLE,1567,1463
2015-11-27,DAL,1610,1604
2015-11-27,DEN,1502,1580
2015-11-27,DET,1453,1444
2015-11-27,GS,1829,1579
2015-11-27,HOU,1496,1602
2015-11-27,IND,1418,1334
2015-11-27,LAC,1541,1555
2015-11-27,LAL,1354,1481
2015-11-27,MEM,1539,1591
2015-11-27,MIA,1348,1297
2015-11-27,MIL,1476,1584
2015-11-27,MIN,1520,1526
2015-11-27,NO,1549,1639
2015-11-27,NY,1555,1565
2015-11-27,OKC,1757,1661
2015-11-27,ORL,1508,1519
2015-11-27,PHI,1436,1643
2015-11-27,PHO,1583,1552
2015-11-27,POR,1605,1620
2015-11-27,SA,1491,1357
2015-11-27,SAC,1696,1742
2015-11-27,TOR,1617,1546
2015-11-27,UTA,1332,1311
2015-11-27,WAS,1229,1277
2015-11-28,ATL,1853,1797
2015-11-28,BKN,1453,1571
2015-11-28,BOS,1640,1550
2015-11-28,CHA,1655,1597
2015-11-28,CHI,1391,1385
2015-11-28,CLE,1662,1553
2015-11-28,DAL,1610,1604
2015-11-28,DEN,1582,1671
2015-11-28,DET,1540,1547
2015-11-28,GS,1964,1695
2015-11-28,HOU,1612,1716
2015-11-28,IND,1522,1426
2015-11-28,LAC,1652,1645
2015-11-28,LAL,1354,1481
2015-11-28,MEM,1640,1707
2015-11-28,MIA,1445,1375
2015-11-28,MIL,1566,1698
2015-11-28,MIN,1621,1617
2015-11-28,NO,1639,1750
2015-11-28,NY,1633,1662
2015-11-28,OKC,1860,1748
2015-11-28,ORL,1622,1609
2015-11-28,PHI,1550,1759
2015-11-28,PHO,1699,1687
2015-11-28,POR,1605,1620
2015-11-28,SA,1582,1437
2015-11-28,SAC,1787,1843
2015-11-28,TOR,1617,1546
2015-11-28,UTA,1332,1311
2015-11-28,WAS,1307,1388
2015-11-29,ATL,1941,1905
2015-11-29,BKN,1541,1661
2015-11-29,BOS,1640,1550
2015-11-29,CHA,1655,1597
2015-11-29,CHI,1391,1385
2015-11-29,CLE,1752,1641
2015-11-29,DAL,1702,1685
2015-11-29,DEN,1663,1763
2015-11-29,DET,1540,1547
2015-11-29,GS,2084,1796
2015-11-29,HOU,1612,1716
2015-11-29,IND,1522,1426
2015-11-29,LAC,1652,1645
2015-11-29,LAL,1450,1589
2015-11-29,MEM,1640,1707
2015-11-29,MIA,1445,1375
2015-11-29,MIL,1566,1698
2015-11-29,MIN,1621,1617
2015-11-29,NO,1726,1851
2015-11-29,NY,1633,1662
2015-11-29,OKC,1860,1748
2015-11-29,ORL,1622,1609
2015-11-29,PHI,1550,1759
2015-11-29,PHO,1699,1687
2015-11-29,POR,1713,1716
2015-11-29,SA,1690,1525
2015-11-29,SAC,1888,1963
2015-11-29,TOR,1701,1628
2015-11-29,UTA,1433,1398
2015-11-29,WAS,1389,1472
2015-11-30,ATL,1941,1905
2015-11-30,BKN,1628,1744
2015-11-30,BOS,1731,1660
2015-11-30,CHA,1742,1679
2015-11-30,CHI,1391,1385
2015-11-30,CLE,1752,1641
2015-11-30,DAL,1702,1685
2015-11-30,DEN,1663,1763
2015-11-30,DET,1623,1634
2015-11-30,GS,2084,1796
2015-11-30,HOU,1728,1827
2015-11-30,IND,1629,1529
2015-11-30,LAC,1759,1744
2015-11-30,LAL,1553,1696
2015-11-30,MEM,1732,1791
2015-11-30,MIA,1445,1375
2015-11-30,MIL,1648,1785
2015-11-30,MIN,1720,1724
2015-11-30,NO,1726,1851
2015-11-30,NY,1744,1778
2015-11-30,OKC,1860,1748
2015-11-30,ORL,1732,1700
2015-11-30,PHI,1634,1851
2015-11-30,PHO,1806,1789
2015-11-30,POR,1713,1716
2015-11-30,SA,1690,1525
2015-11-30,SAC,1888,1963
2015-11-30,TOR,1803,1735
2015-11-30,UTA,1433,1398
2015-11-30,WAS,1389,1472
2015-12-01,ATL,2047,2005
2015-12-01,BKN,1628,1744
2015-12-01,BOS,1836,1755
2015-12-01,CHA,1742,1679
2015-12-01,CHI,1483,1474
2015-12-01,CLE,1752,1641
2015-12-01,DAL,1800,1797
2015-12-01,DEN,1737,1855
2015-12-01,DET,1739,1739
2015-12-01,GS,2190,1899
2015-12-01,HOU,1833,1943
2015-12-01,IND,1629,1529
2015-12-01,LAC,1861,1831
2015-12-01,LAL,1553,1696
2015-12-01,MEM,1732,1791
2015-12-01,MIA,1540,1480
2015-12-01,MIL,1740,1859
2015-12-01,MIN,1720,1724
2015-12-01,NO,1726,1851
2015-12-01,NY,1744,1778
2015-12-01,OKC,1960,1854
2015-12-01,ORL,1732,1700
2015-12-01,PHI,1634,1851
2015-12-01,PHO,1806,1789
2015-12-01,POR,1800,1818
2015-12-01,SA,1779,1617
2015-12-01,SAC,2000,2061
2015-12-01,TOR,1803,1735
2015-12-01,UTA,1536,1504
2015-12-01,WAS,1389,1472
2015-12-02,ATL,2047,2005
2015-12-02,BKN,1722,1835
2015-12-02,BOS,1836,1755
2015-12-02,CHA,1742,1679
2015-12-02,CHI,1483,1474
2015-12-02,CLE,1837,1738
2015-12-02,DAL,1915,1909
2015-12-02,DEN,1737,1855
2015-12-02,DET,1739,1739
2015-12-02,GS,2190,1899
2015-12-02,HOU,1833,1943
2015-12-02,IND,1629,1529
2015-12-02,LAC,1861,1831
2015-12-02,LAL,1644,1799
2015-12-02,MEM,1845,1895
2015-12-02,MIA,1540,1480
2015-12-02,MIL,1740,1859
2015-12-02,MIN,1813,1820
2015-12-02,NO,1830,1964
2015-12-02,NY,1744,1778
2015-12-02,OKC,1960,1854
2015-12-02,ORL,1828,1793
2015-12-02,PHI,1737,1942
2015-12-02,PHO,1897,1883
2015-12-02,POR,1912,1933
2015-12-02,SA,1779,1617
2015-12-02,SAC,2000,2061
2015-12-02,TOR,1803,1735
2015-12-02,UTA,1536,1504
2015-12-02,WAS,1486,1557
2015-12-03,ATL,2133,2101
2015-12-03,BKN,1722,1835
2015-12-03,BOS,1836,1755
2015-12-03,CHA,1841,1795
2015-12-03,CHI,1582,1564
2015-12-03,CLE,1837,1738
2015-12-03,DAL,1915,1909
2015-12-03,DEN,1827,1954
2015-12-03,DET,1866,1861
2015-12-03,GS,2306,1998
2015-12-03,HOU,1941,2044
2015-12-03,IND,1732,1620
2015-12-03,LAC,1952,1934
2015-12-03,LAL,1752,1903
2015-12-03,MEM,1845,1895
2015-12-03,MIA,1540,1480
2015-12-03,MIL,1810,1954
2015-12-03,MIN,1813,1820
2015-12-03,NO,1931,2072
2015-12-03,NY,1843,1865
2015-12-03,OKC,1960,1854
2015-12-03,ORL,1828,1793
2015-12-03,PHI,1824,2041
2015-12-03,PHO,2019,2010
2015-12-03,POR,1912,1933
2015-12-03,SA,1874,1687
2015-12-03,SAC,2000,2061
2015-12-03,TOR,1899,1821
2015-12-03,UTA,1536,1504
2015-12-03,WAS,1590,1665
2015-12-04,ATL,2133,2101
2015-12-04,BKN,1722,1835
2015-12-04,BOS,1950,1852
2015-12-04,CHA,1841,1795
2015-12-04,CHI,1582,1564
2015-12-04,CLE,1837,1738
2015-12-04,DAL,1915,1909
2015-12-04,DEN,1933,2059
2015-12-04,DET,1866,1861
2015-12-04,GS,2306,1998
2015-12-04,HOU,1941,2044
2015-12-04,IND,1843,1743
2015-12-04,LAC,1952,1934
2015-12-04,LAL,1752,1903
2015-12-04,MEM,1928,1998
2015-12-04,MIA,1637,1575
2015-12-04,MIL,1810,1954
2015-12-04,MIN,1813,1820
2015-12-04,NO,1931,2072
2015-12-04,NY,1843,1865
2015-12-04,OKC,2055,1951
2015-12-04,ORL,1931,1887
2015-12-04,PHI,1824,2041
2015-12-04,PHO,2019,2010
2015-12-04,POR,2035,2044
2015-12-04,SA,1977,1770
2015-12-04,SAC,2097,2175
2015-12-04,TOR,2004,1927
2015-12-04,UTA,1630,1607
2015-12-04,WAS,1590,1665
2015-12-05,ATL,2233,2188
2015-12-05,BKN,1813,1943
2015-12-05,BOS,1950,1852
2015-12-05,CHA,1841,1795
2015-12-05,CHI,1582,1564
2015-12-05,CLE,1945,1852
2015-12-05,DAL,2011,2009
2015-12-05,DEN,1933,2059
2015-12-05,DET,1968,1956
2015-12-05,GS,2306,1998
2015-12-05,HOU,2041,2140
2015-12-05,IND,1843,1743
2015-12-05,LAC,1952,1934
2015-12-05,LAL,1839,2003
2015-12-05,MEM,1928,1998
2015-12-05,MIA,1637,1575
2015-12-05,MIL,1905,2056
2015-12-05,MIN,1813,1820
2015-12-05,NO,2045,2180
2015-12-05,NY,1951,1956
2015-12-05,OKC,2055,1951
2015-12-05,ORL,1931,1887
2015-12-05,PHI,1824,2041
2015-12-05,PHO,2125,2119
2015-12-05,POR,2035,2044
2015-12-05,SA,1977,1770
2015-12-05,SAC,2097,2175
2015-12-05,TOR,2004,1927
2015-12-05,UTA,1630,1607
2015-12-05,WAS,1699,1771
2015-12-06,ATL,2233,2188
2015-12-06,BKN,1813,1943
2015-12-06,BOS,2055,1960
2015-12-06,CHA,1943,1891
2015-12-06,CHI,1678,1666
2015-12-06,CLE,2029,1951
2015-12-06,DAL,2011,2009
2015-12-06,DEN,2041,2164
2015-12-06,DET,1968,1956
2015-12-06,GS,2418,2107
2015-12-06,HOU,2161,2253
2015-12-06,IND,1962,1865
2015-12-06,LAC,2055,2035
2015-12-06,LAL,1839,2003
2015-12-06,MEM,1928,1998
2015-12-06,MIA,1736,1659
2015-12-06,MIL,2011,2147
2015-12-06,MIN,1916,1929
2015-12-06,NO,2045,2180
2015-12-06,NY,2042,2062
2015-12-06,OKC,2055,1951
2015-12-06,ORL,2032,1990
2015-12-06,PHI,1929,2149
2015-12-06,PHO,2125,2119
2015-12-06,POR,2144,2147
2015-12-06,SA,2085,1875
2015-12-06,SAC,2210,2295
2015-12-06,TOR,2113,2039
2015-12-06,UTA,1752,1726
2015-12-06,WAS,1699,1771
2015-12-07,ATL,2233,2188
2015-12-07,BKN,1911,2057
2015-12-07,BOS,2055,1960
2015-12-07,CHA,1943,1891
2015-12-07,CHI,1678,1666
2015-12-07,CLE,2029,1951
2015-12-07,DAL,2127,2113
2015-12-07,DEN,2041,2164
2015-12-07,DET,2079,2047
2015-12-07,GS,2532,2205
2015-12-07,HOU,2161,2253
2015-12-07,IND,1962,1865
2015-12-07,LAC,2055,2035
2015-12-07,LAL,1930,2114
2015-12-07,MEM,2023,2091
2015-12-07,MIA,1736,1659
2015-12-07,MIL,2011,2147
2015-12-07,MIN,1916,1929
2015-12-07,NO,2045,2180
2015-12-07,NY,2042,2062
2015-12-07,OKC,2153,2046
2015-12-07,ORL,2032,1990
2015-12-07,PHI,1929,2149
2015-12-07,PHO,2218,2214
2015-12-07,POR,2144,2147
2015-12-07,SA,2085,1875
2015-12-07,SAC,2305,2393
2015-12-07,TOR,2113,2039
2015-12-07,UTA,1752,1726
2015-12-07,WAS,1803,1887
2015-12-08,ATL,2233,2188
2015-12-08,BKN,1911,2057
2015-12-08,BOS,2166,2053
2015-12-08,CHA,2047,1975
2015-12-08,CHI,1779,1769
2015-12-08,CLE,2029,1951
2015-12-08,DAL,2231,2210
2015-12-08,DEN,2041,2164
2015-12-08,DET,2163,2151
2015-12-08,GS,2532,2205
2015-12-08,HOU,2161,2253
2015-12-08,IND,1962,1865
2015-12-08,LAC,2165,2141
2015-12-08,LAL,2023,2216
2015-12-08,MEM,2023,2091
2015-12-08,MIA,1839,1773
2015-12-08,MIL,2101,2235
2015-12-08,MIN,2022,2039
2015-12-08,NO,2138,2291
2015-12-08,NY,2139,2166
2015-12-08,OKC,2153,2046
